Repeat,Outer_Fold,Best_Exp,Best_n_q,Best_Thr,Precision_Outer,Recall_Outer,F05_Outer,TP,FP,TN,FN,Pred_Pos,Actual_Pos,f05_out_sk,f1_out,f2_out,mcc_out
6,10,0.0,7,5,0.062,0.062,0.062,1,15,786,15,16,16,0.062,0.062,0.062,0.044
7,1,0.0,7,5,0.095,0.125,0.1,2,19,783,14,21,16,0.1,0.108,0.118,0.089
7,2,0.0,8,6,0.067,0.062,0.066,1,14,788,15,15,16,0.066,0.065,0.063,0.046
7,3,0.0,7,5,0.188,0.188,0.188,3,13,789,13,16,16,0.188,0.188,0.188,0.171
7,4,0.0,8,6,0.286,0.125,0.227,2,5,797,14,7,16,0.227,0.174,0.141,0.179
7,5,0.0,6,4,0.118,0.133,0.12,2,15,787,13,17,15,0.12,0.125,0.13,0.108
7,6,0.0,8,6,0.111,0.067,0.098,1,8,794,14,9,15,0.098,0.083,0.072,0.073
7,7,0.0,8,6,0.333,0.125,0.25,2,4,797,14,6,16,0.25,0.182,0.143,0.195
7,8,0.0,8,6,0.125,0.062,0.104,1,7,794,15,8,16,0.104,0.083,0.069,0.076
7,9,0.0,8,6,0.059,0.062,0.06,1,16,785,15,17,16,0.06,0.061,0.062,0.041
7,10,0.0,7,5,0.062,0.062,0.062,1,15,786,15,16,16,0.062,0.062,0.062,0.044
8,1,0.0,7,5,0.263,0.312,0.272,5,14,788,11,19,16,0.272,0.286,0.301,0.271
8,2,0.0,8,6,0.0,0.0,0.0,0,6,796,16,6,16,0.0,0.0,0.0,-0.012
8,3,0.0,8,6,0.071,0.062,0.069,1,13,789,15,14,16,0.069,0.067,0.064,0.049
8,4,0.0,7,5,0.0,0.0,0.0,0,17,785,16,17,16,0.0,0.0,0.0,-0.021
8,5,0.0,8,6,0.2,0.133,0.182,2,8,794,13,10,15,0.182,0.16,0.143,0.151
8,6,0.0,8,6,0.2,0.133,0.182,2,8,794,13,10,15,0.182,0.16,0.143,0.151
8,7,0.0,8,6,0.1,0.062,0.089,1,9,792,15,10,16,0.089,0.077,0.068,0.065
8,8,0.0,8,6,0.091,0.062,0.083,1,10,791,15,11,16,0.083,0.074,0.067,0.06
8,9,0.0,8,6,0.231,0.188,0.221,3,10,791,13,13,16,0.221,0.207,0.195,0.194
8,10,0.0,8,6,0.182,0.125,0.167,2,9,792,14,11,16,0.167,0.148,0.133,0.137
9,1,0.0,8,6,0.333,0.125,0.25,2,4,798,14,6,16,0.25,0.182,0.143,0.195
9,2,0.0,8,6,0.062,0.062,0.062,1,15,787,15,16,16,0.062,0.062,0.062,0.044
9,3,0.0,8,6,0.3,0.188,0.268,3,7,795,13,10,16,0.268,0.231,0.203,0.225
9,4,0.0,7,5,0.133,0.125,0.132,2,13,789,14,15,16,0.132,0.129,0.127,0.112
9,5,0.0,8,6,0.071,0.067,0.07,1,13,789,14,14,15,0.07,0.069,0.068,0.052
9,6,0.0,8,6,0.0,0.0,0.0,0,13,789,15,13,15,0.0,0.0,0.0,-0.017
9,7,0.0,8,6,0.0,0.0,0.0,0,9,792,16,9,16,0.0,0.0,0.0,-0.015
9,8,0.0,7,5,0.071,0.062,0.069,1,13,788,15,14,16,0.069,0.067,0.064,0.049
9,9,0.0,7,5,0.167,0.188,0.17,3,15,786,13,18,16,0.17,0.176,0.183,0.159
9,10,0.0,7,5,0.25,0.188,0.234,3,9,792,13,12,16,0.234,0.214,0.197,0.203
10,1,0.0,8,6,0.071,0.062,0.069,1,13,789,15,14,16,0.069,0.067,0.064,0.049
10,2,0.0,8,6,0.0,0.0,0.0,0,11,791,16,11,16,0.0,0.0,0.0,-0.016
10,3,0.0,8,6,0.0,0.0,0.0,0,15,787,16,15,16,0.0,0.0,0.0,-0.019
10,4,0.0,7,5,0.083,0.062,0.078,1,11,791,15,12,16,0.078,0.071,0.066,0.056
10,5,0.0,8,6,0.214,0.2,0.211,3,11,791,12,14,15,0.211,0.207,0.203,0.193
10,6,0.0,10,7,0.105,0.133,0.11,2,17,785,13,19,15,0.11,0.118,0.127,0.1
10,7,0.0,8,6,0.333,0.125,0.25,2,4,797,14,6,16,0.25,0.182,0.143,0.195
10,8,0.0,8,6,0.0,0.0,0.0,0,4,797,16,4,16,0.0,0.0,0.0,-0.01
10,9,0.0,7,5,0.25,0.25,0.25,4,12,789,12,16,16,0.25,0.25,0.25,0.235
10,10,0.0,8,6,0.176,0.188,0.179,3,14,787,13,17,16,0.179,0.182,0.185,0.165
