Repeat,Outer_Fold,Best_Exp,Best_n_q,Best_Thr,Precision_Outer,Recall_Outer,F05_Outer,TP,FP,TN,FN,Pred_Pos,Actual_Pos,f05_out_sk,f1_out,f2_out,mcc_out
7,3,0.0,2,2,0.0,0.0,0.0,0,12,790,15,12,15,0.0,0.0,0.0,-0.017
7,4,0.0,2,2,0.067,0.067,0.067,1,14,788,14,15,15,0.067,0.067,0.067,0.049
7,5,0.0,2,2,0.0,0.0,0.0,0,11,791,15,11,15,0.0,0.0,0.0,-0.016
7,6,0.0,2,2,0.125,0.125,0.125,2,14,787,14,16,16,0.125,0.125,0.125,0.108
7,7,0.0,2,2,0.067,0.062,0.066,1,14,787,15,15,16,0.066,0.065,0.063,0.046
7,8,0.0,2,2,0.0,0.0,0.0,0,11,790,16,11,16,0.0,0.0,0.0,-0.017
7,9,0.0,2,2,0.111,0.062,0.096,1,8,793,15,9,16,0.096,0.08,0.068,0.07
7,10,0.0,2,2,0.125,0.062,0.104,1,7,794,15,8,16,0.104,0.083,0.069,0.076
8,1,0.0,2,2,0.083,0.062,0.078,1,11,791,15,12,16,0.078,0.071,0.066,0.056
8,2,0.0,2,2,0.1,0.062,0.089,1,9,793,15,10,16,0.089,0.077,0.068,0.065
8,3,0.0,2,2,0.0,0.0,0.0,0,13,789,15,13,15,0.0,0.0,0.0,-0.017
8,4,0.0,2,2,0.0,0.0,0.0,0,11,791,15,11,15,0.0,0.0,0.0,-0.016
8,5,0.0,2,2,0.125,0.133,0.127,2,14,788,13,16,15,0.127,0.129,0.132,0.112
8,6,0.0,2,2,0.059,0.062,0.06,1,16,785,15,17,16,0.06,0.061,0.062,0.041
8,7,0.0,2,2,0.091,0.062,0.083,1,10,791,15,11,16,0.083,0.074,0.067,0.06
8,8,0.0,2,2,0.0,0.0,0.0,0,15,786,16,15,16,0.0,0.0,0.0,-0.019
8,9,0.0,2,2,0.091,0.062,0.083,1,10,791,15,11,16,0.083,0.074,0.067,0.06
8,10,0.0,3,2,0.059,0.125,0.066,2,32,769,14,34,16,0.066,0.08,0.102,0.059
9,1,0.0,2,2,0.0,0.0,0.0,0,10,792,16,10,16,0.0,0.0,0.0,-0.016
9,2,0.0,2,2,0.125,0.125,0.125,2,14,788,14,16,16,0.125,0.125,0.125,0.108
9,3,0.0,3,2,0.077,0.2,0.088,3,36,766,12,39,15,0.088,0.111,0.152,0.098
9,4,0.0,3,2,0.045,0.133,0.052,2,42,760,13,44,15,0.052,0.068,0.096,0.048
9,5,0.0,2,2,0.0,0.0,0.0,0,5,797,15,5,15,0.0,0.0,0.0,-0.011
9,6,0.0,2,2,0.0,0.0,0.0,0,15,786,16,15,16,0.0,0.0,0.0,-0.019
9,7,0.0,3,2,0.065,0.125,0.071,2,29,772,14,31,16,0.071,0.085,0.105,0.064
9,8,0.0,2,2,0.0,0.0,0.0,0,12,789,16,12,16,0.0,0.0,0.0,-0.017
9,9,0.0,2,2,0.053,0.062,0.054,1,18,783,15,19,16,0.054,0.057,0.06,0.037
9,10,0.0,2,2,0.0,0.0,0.0,0,12,789,16,12,16,0.0,0.0,0.0,-0.017
10,1,0.0,2,2,0.0,0.0,0.0,0,13,789,16,13,16,0.0,0.0,0.0,-0.018
10,2,0.0,2,2,0.0,0.0,0.0,0,13,789,16,13,16,0.0,0.0,0.0,-0.018
10,3,0.0,3,2,0.081,0.2,0.092,3,34,768,12,37,15,0.092,0.115,0.155,0.102
10,4,0.0,2,2,0.0,0.0,0.0,0,14,788,15,14,15,0.0,0.0,0.0,-0.018
10,5,0.0,3,2,0.125,0.267,0.14,4,28,774,11,32,15,0.14,0.17,0.217,0.16
10,6,0.0,2,2,0.0,0.0,0.0,0,14,787,16,14,16,0.0,0.0,0.0,-0.019
10,7,0.0,2,2,0.077,0.062,0.074,1,12,789,15,13,16,0.074,0.069,0.065,0.053
10,8,0.0,2,2,0.0,0.0,0.0,0,9,792,16,9,16,0.0,0.0,0.0,-0.015
10,9,0.0,2,2,0.091,0.062,0.083,1,10,791,15,11,16,0.083,0.074,0.067,0.06
10,10,0.0,2,2,0.077,0.062,0.074,1,12,789,15,13,16,0.074,0.069,0.065,0.053
