0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0.9180668,0.55469435,0.681741,0.51311404,0.56024873,0.62040424,0.6745506,0.52977836,0.7277939,0.6090411,0.6583579,0.56438285,0.5895278,0.514464,0.47344306,0.925294,0.6043354,0.6313611,0.41889262,0.40213934,0.60545677,0.4988841,0.49952626,0.8086801,0.52357763,0.88757414,0.62454915,0.42193496,0.60692877,0.5021172,0.64233387,0.74553007,0.61719745,0.525629,1.0000002,0.573746,0.6522539,0.6058212,0.49439326,0.43570656,0.6853335,0.9454363,0.45567614,0.56188416,0.6440874,0.41914228,0.5209979,0.65835476,0.82900876,0.45634452,0.5424611,0.50667727,0.6644753,0.69056123,0.74667704,0.655668,0.4470525,0.45335674,0.48173824,0.98592854,0.64904815,0.84656435,0.6825244,0.5613845,0.46552464,0.6396079,0.49594036,0.7187084,0.4920266,0.62679,0.65154296,0.8213683,0.42529628,0.7480234,0.7234449,0.66220886,0.47872365,0.5720324,0.5121631,0.9069438,0.8019035,0.4681739,0.56003755,0.6734907,0.47388658,0.49681196,0.48744023,0.5176952,0.97043085,0.6517785,0.46888542,0.77130514,0.90482503,0.6734079,0.63439065,0.62893546,0.5436344,0.6450169,0.67176855,0.6533684,0.81090474,0.5025666,0.57622784,0.48331773,0.8348638,0.65684015,0.42192054,0.47692522,0.89986,0.6558509,0.8753981,0.6372871,0.60165715,0.6890497,0.46005702,0.6630241,0.6815814,0.4352914,0.5821864,0.83436257,0.6180866,0.8628581,0.6865844,0.53018135,0.86553127,0.5939617,0.68906814,0.5752637,0.5038104,0.6263809,0.6091762,0.51449627
0.6177588,0.6991176,0.777587,0.6011802,0.57581174,0.70095736,0.7097126,0.53017384,0.56414574,0.726368,0.48743337,0.6875615,0.64063245,0.65478677,0.48829582,0.5998358,0.6925566,0.77634597,0.53856695,0.52120906,0.56456345,0.6546317,0.6394609,0.6120193,0.66670096,0.5798917,0.81911016,0.5427459,0.7163794,0.61224246,0.5674751,0.5959075,0.7321666,0.5905286,0.573746,0.9999996,0.6961054,0.5716734,0.62159616,0.57406765,0.6436253,0.5672414,0.60079324,0.83888936,0.58094144,0.510679,0.6567869,0.5583678,0.5271951,0.5948474,0.6829933,0.5893544,0.70068395,0.6245254,0.5906919,0.7901646,0.555337,0.4896599,0.6093489,0.5705263,0.7635995,0.54231286,0.77936107,0.6825195,0.66375804,0.6362141,0.56383187,0.59735477,0.6270562,0.6765194,0.6378321,0.49721777,0.5537895,0.5966048,0.5544806,0.51203483,0.55619705,0.6958427,0.5913368,0.5824187,0.6061141,0.5444725,0.56589174,0.48023686,0.61899287,0.63178605,0.58644545,0.5724845,0.5658217,0.48143998,0.61365217,0.5872594,0.5270052,0.69352114,0.71106344,0.5940305,0.80845636,0.6291578,0.78696346,0.6526025,0.56476814,0.599982,0.7553536,0.5511898,0.5187204,0.7148476,0.5566267,0.52543235,0.5233501,0.6239138,0.5656638,0.48059344,0.75101304,0.670862,0.62233657,0.7295631,0.6002789,0.51043314,0.6114126,0.57173693,0.733806,0.56830645,0.57408774,0.7113522,0.5778805,0.79189885,0.6406901,0.7208975,0.6293956,0.6155949,0.5762507,0.6237901
0.7177713,0.7656889,0.73020405,0.66931045,0.63846433,0.97258955,0.7790706,0.61527896,0.6175623,0.7466552,0.5124571,0.77193,0.7479025,0.6883236,0.5699005,0.6844002,0.64207906,0.70930755,0.6741023,0.62369406,0.60201955,0.7241678,0.68628776,0.71695846,0.6149996,0.62515795,0.76076216,0.67477524,0.9596242,0.6446718,0.66916776,0.65840256,0.6991832,0.68340665,0.6522539,0.6961054,0.99999976,0.6716855,0.7376747,0.5925892,0.7134161,0.64069325,0.7216333,0.7595997,0.6816026,0.58901674,0.75321454,0.6952726,0.63678855,0.72280407,0.7133296,0.66930926,0.6932145,0.77163285,0.6501769,0.71946174,0.69903946,0.6225939,0.65293115,0.6582714,0.7766649,0.627083,0.7172562,0.7069685,0.71735656,0.7594423,0.62489426,0.55813974,0.7162051,0.9850832,0.72108364,0.6366601,0.6796578,0.7352037,0.66688704,0.55914026,0.639192,0.6994222,0.6689463,0.6711492,0.7114817,0.61482984,0.6861472,0.5132556,0.7394137,0.6653523,0.6647321,0.6560281,0.67008036,0.48590913,0.7334769,0.63774824,0.64676195,0.69627935,0.98498666,0.6593302,0.7372222,0.70987093,0.71999305,0.82943034,0.68608236,0.64152986,0.7187532,0.6222516,0.62343323,0.7052428,0.6853512,0.60257053,0.6182465,0.7050056,0.6208178,0.50607526,0.73064744,0.7071114,0.7326876,0.7590797,0.63488466,0.59402883,0.70730096,0.6193549,0.85293883,0.7225302,0.6382826,0.7154772,0.65908563,0.7510353,0.6957857,0.7746578,0.69250613,0.6875373,0.6503772,0.57456505
0.67780226,0.58528996,0.63177395,0.5829328,0.5204843,0.65831965,0.7271562,0.59187365,0.6196592,0.61080164,0.50255024,0.6062295,0.70414716,0.53069645,0.57263905,0.6375877,0.57371587,0.6050811,0.47540334,0.544645,0.6101342,0.54096335,0.52092975,0.6780463,0.59271413,0.5984031,0.64236116,0.48146293,0.64057976,0.5551375,0.74547833,0.6099435,0.5549191,0.6119797,0.6058212,0.5716734,0.6716855,1.0,0.541801,0.5242584,0.63529485,0.6180526,0.5173986,0.6364218,0.88993883,0.5391544,0.54567426,0.6726526,0.60072565,0.5279501,0.5447644,0.59870946,0.5933976,0.7267212,0.5743746,0.6171594,0.50999767,0.57156205,0.54042584,0.6166686,0.6469995,0.5798185,0.62328786,0.5388459,0.5002785,0.6785195,0.58417284,0.5467585,0.5192479,0.6618139,0.7687425,0.5942713,0.4685929,0.79759246,0.666662,0.5217407,0.6106122,0.58721507,0.61894506,0.64336586,0.66969186,0.5607555,0.6238214,0.5038687,0.5429321,0.5119432,0.5817407,0.5082253,0.64627326,0.47037685,0.54549456,0.55608094,0.6180552,0.60379064,0.650868,0.72620285,0.60700536,0.7489249,0.6096837,0.73905706,0.63174236,0.57752496,0.6031899,0.59384507,0.6131592,0.59507966,0.47952032,0.57504636,0.5692402,0.7305674,0.5799766,0.47493127,0.6182273,0.64395523,0.52611905,0.7467713,0.5854993,0.5285473,0.9375587,0.602817,0.6549801,0.7350978,0.5870615,0.5402257,0.63592094,0.61163336,0.63971335,0.5824132,0.52863926,0.78491384,0.8831065,0.57684326
0.581523,0.84585506,0.64439553,0.7070533,0.67634916,0.7241431,0.60230225,0.5069247,0.52347547,0.63327384,0.46576783,0.87772334,0.7055614,0.74880725,0.5231692,0.55056393,0.5813868,0.62405384,0.82827777,0.55536973,0.55628115,0.96199775,0.7563254,0.63090605,0.5882453,0.48453867,0.6365798,0.8140907,0.7116756,0.6497619,0.5594421,0.51463896,0.59539646,0.6348858,0.49439326,0.62159616,0.7376747,0.541801,1.0000002,0.5198485,0.66605526,0.48121858,0.8210724,0.71564263,0.5466544,0.49979764,0.9803337,0.5599344,0.54261047,0.8384726,0.7497932,0.6692138,0.5732667,0.63476956,0.56721324,0.63659304,0.7616762,0.48738536,0.71204245,0.5018667,0.64338267,0.48376852,0.6053026,0.7370126,0.94363755,0.6846273,0.5340371,0.50359046,0.8182507,0.76083446,0.6092639,0.48133177,0.81550044,0.6005501,0.56839347,0.5756722,0.58623654,0.63756996,0.7250026,0.5529902,0.6293134,0.62808204,0.6540094,0.44686988,0.82726496,0.69322246,0.5687559,0.70679724,0.5133074,0.43485045,0.8314994,0.61431295,0.46396747,0.5962885,0.72357786,0.61662537,0.7097059,0.60025156,0.5957568,0.71248597,0.5742248,0.5348959,0.6206167,0.57262325,0.5065341,0.5715259,0.83776116,0.4764958,0.5661883,0.59434295,0.48450083,0.48925722,0.63149905,0.6384836,0.8042258,0.67168885,0.5717637,0.59585756,0.58835435,0.5015495,0.7734879,0.56985116,0.638972,0.744996,0.51220113,0.6118468,0.65949833,0.85007817,0.78259003,0.5696885,0.57608896,0.5169382
0.4928656,0.58493316,0.54687965,0.5014331,0.53321314,0.65561503,0.5089434,0.7241081,0.5355111,0.57121015,0.44906273,0.5832669,0.5475224,0.55296874,0.60516584,0.4889695,0.53709453,0.60137534,0.48869246,0.9278957,0.4853352,0.53281844,0.5380641,0.55696756,0.6555811,0.47230422,0.5820073,0.48919448,0.64987475,0.47721058,0.5042523,0.46895444,0.54726696,0.6780597,0.43570656,0.57406765,0.5925892,0.5242584,0.5198485,1.0000001,0.5534259,0.43947977,0.52876925,0.5873659,0.52756244,0.9575889,0.5399254,0.4926645,0.47805178,0.5269902,0.5701518,0.6219205,0.5327432,0.50069827,0.54429096,0.6126089,0.532399,0.87098616,0.4909824,0.43815127,0.59232354,0.48372525,0.5310195,0.52806985,0.5419353,0.5562129,0.8740996,0.43649605,0.5269206,0.58122236,0.50411385,0.4980683,0.4989315,0.5325387,0.43325096,0.4816769,0.7783989,0.5142802,0.50813335,0.49207583,0.5562413,0.6088674,0.4757873,0.44832584,0.53098124,0.4866424,0.9351755,0.4925857,0.4707591,0.3989344,0.5349023,0.47931418,0.46167684,0.47285333,0.5868183,0.51515186,0.5383429,0.49218792,0.5369778,0.537158,0.501255,0.8796173,0.562644,0.6608939,0.47006464,0.54287654,0.48406342,0.86801046,0.42994913,0.49487254,0.47116765,0.42640957,0.57912827,0.545732,0.52926975,0.5608632,0.58416176,0.5611667,0.5455895,0.45291522,0.60360056,0.49835303,0.50662965,0.54804134,0.50360006,0.5135513,0.5574889,0.57543135,0.5399684,0.4778943,0.55310243,0.62049603
0.7178775,0.7124019,0.63514566,0.6526451,0.63903695,0.6886463,0.6873316,0.582876,0.7326314,0.6859181,0.56354237,0.7330532,0.7040411,0.6658029,0.5557271,0.6997923,0.61567444,0.63406646,0.56055576,0.5357151,0.64230675,0.6796042,0.6511484,0.8075443,0.5896909,0.66961867,0.67058134,0.5658154,0.67598426,0.63205045,0.6413173,0.6643085,0.63607293,0.61574167,0.6853335,0.6436253,0.7134161,0.63529485,0.66605526,0.5534259,1.0,0.6887217,0.5810235,0.6840784,0.64499307,0.53174436,0.6862204,0.6124993,0.65427446,0.58399963,0.6713941,0.6437022,0.6055452,0.68339753,0.66975313,0.65408766,0.5707024,0.5414676,0.63571006,0.681454,0.7367595,0.6335224,0.6120511,0.66475165,0.6552834,0.7795631,0.5902199,0.6287856,0.6593559,0.7007631,0.83728695,0.64551085,0.566123,0.67803997,0.6749614,0.6027491,0.5994846,0.6269984,0.6495518,0.69112366,0.8018054,0.5849757,0.68529177,0.57440436,0.60128796,0.6160385,0.6133802,0.6157476,0.6855881,0.5229764,0.59768075,0.6527075,0.64380383,0.599659,0.6959566,0.7515216,0.6366508,0.83699495,0.6043339,0.72031415,0.79204416,0.59368557,0.6337792,0.5765462,0.7321435,0.6052933,0.5756265,0.5582043,0.67252314,0.8335262,0.6626245,0.5405426,0.6623437,0.94956076,0.5863263,0.7009731,0.5956031,0.54355353,0.6289328,0.60262716,0.7363316,0.71727884,0.6188023,0.7135397,0.663932,0.6534756,0.9591555,0.70166093,0.67659545,0.7986815,0.74779326,0.56095535
0.9276177,0.5688136,0.6251407,0.51788425,0.5603597,0.61967576,0.69681233,0.54725486,0.76051825,0.5932983,0.6712375,0.5722535,0.609703,0.52083635,0.4918788,0.9434493,0.5989623,0.587739,0.3964734,0.39350665,0.61761,0.4824102,0.5053635,0.7639451,0.54067963,0.9126771,0.63866824,0.3951773,0.60730964,0.5184925,0.62999594,0.7524227,0.55568594,0.54471344,0.9454363,0.5672414,0.64069325,0.6180526,0.48121858,0.43947977,0.6887217,1.0,0.45031506,0.58333987,0.64542603,0.41852835,0.5159167,0.644693,0.85606885,0.4455946,0.53408456,0.5309356,0.59064704,0.6657424,0.75872403,0.60042554,0.45402604,0.45338324,0.49817142,0.9331621,0.6401328,0.86404604,0.63634664,0.5460811,0.45360753,0.6440802,0.49285942,0.74571306,0.5072233,0.6213195,0.64630276,0.8483153,0.41047168,0.6962119,0.7171923,0.6490235,0.51253617,0.5597732,0.5216661,0.92163205,0.75743675,0.4990632,0.57890767,0.69563115,0.46040806,0.49235165,0.501768,0.50088483,0.9021758,0.66584015,0.45370734,0.76680756,0.94035053,0.59963834,0.6247244,0.6243577,0.554088,0.6396655,0.6332693,0.6588136,0.7665449,0.5143701,0.5634609,0.49274832,0.7793598,0.59110826,0.4021494,0.48800394,0.7981495,0.6578785,0.90025586,0.6488209,0.5869271,0.7031926,0.4509446,0.6735608,0.6871178,0.4685732,0.583438,0.85655886,0.6249888,0.78750944,0.68956673,0.54212874,0.8906215,0.57354975,0.7061988,0.5702772,0.5029477,0.6126588,0.6364926,0.53077567
0.5397811,0.83853793,0.61658657,0.6886985,0.63995874,0.71707803,0.6181314,0.4857703,0.47897488,0.662802,0.455891,0.8418162,0.67254984,0.74553686,0.5034445,0.5098743,0.5746756,0.59727085,0.9430735,0.5806291,0.45827273,0.81428766,0.74821424,0.56452036,0.56370366,0.44658178,0.64859784,0.92614377,0.71818656,0.6419643,0.52892375,0.47634405,0.5926753,0.6055428,0.45567614,0.60079324,0.7216333,0.5173986,0.8210724,0.52876925,0.5810235,0.45031506,1.0000001,0.7091436,0.51415867,0.5177746,0.83336693,0.5512337,0.44060272,0.99042356,0.74390405,0.64365596,0.58877623,0.5966093,0.5407732,0.6237197,0.949871,0.4918368,0.68020207,0.46491164,0.626365,0.44246253,0.5976622,0.70855355,0.80830413,0.6488684,0.5127292,0.46230754,0.81020766,0.76792145,0.562063,0.44368348,0.9570829,0.5866548,0.5443364,0.45256132,0.5981064,0.63988703,0.6825063,0.49332133,0.56475365,0.6083784,0.5830466,0.42374608,0.9812227,0.68934447,0.56756157,0.6796955,0.47036383,0.42998788,0.9806787,0.4727018,0.42753112,0.59328336,0.72267896,0.5266645,0.6824131,0.5448774,0.6092518,0.6844216,0.52033746,0.5043017,0.6285195,0.54312867,0.45202413,0.6035239,0.9401261,0.4735434,0.4353025,0.54913205,0.45273653,0.44550213,0.62669593,0.5561301,0.98462766,0.6448284,0.53613245,0.58014023,0.55406535,0.44994646,0.75185734,0.5398368,0.54371893,0.71976185,0.46063718,0.6289281,0.5696503,0.84410113,0.75856423,0.53956175,0.5087871,0.4835337
0.6336672,0.81889963,0.84890306,0.7254812,0.63103676,0.76289535,0.7808124,0.5788861,0.6193511,0.7016708,0.50631565,0.8037468,0.7760121,0.7679531,0.5583872,0.61792976,0.7280759,0.8308232,0.6466412,0.55313367,0.5621314,0.7182636,0.7514043,0.6643632,0.715067,0.57321054,0.897474,0.64919746,0.77883285,0.72171503,0.6061739,0.59796274,0.71919084,0.65717846,0.56188416,0.83888936,0.7595997,0.6364218,0.71564263,0.5873659,0.6840784,0.58333987,0.7091436,1.0000001,0.61349,0.5509092,0.7408063,0.633903,0.55682904,0.70146346,0.73253,0.66103196,0.695636,0.6709157,0.63408077,0.84570044,0.6923454,0.5543445,0.72487575,0.56837344,0.7291159,0.5557592,0.8461356,0.7241892,0.7190782,0.72514665,0.5878564,0.5701586,0.7421715,0.7553456,0.677247,0.53014886,0.659451,0.65876526,0.6255466,0.5418348,0.6083859,0.7808096,0.71727026,0.60933685,0.66023827,0.63354003,0.6826001,0.4933089,0.7185589,0.7289096,0.620329,0.6227208,0.57090604,0.49945828,0.7167335,0.5970764,0.55779064,0.6983466,0.77524716,0.6198317,0.9478712,0.66068476,0.8595907,0.7773405,0.6158604,0.6053999,0.7680464,0.6034486,0.5700754,0.71674156,0.66160685,0.55922157,0.5106559,0.66289383,0.57007176,0.5071526,0.7623901,0.7069061,0.7300383,0.855819,0.60484546,0.59065026,0.665013,0.56861055,0.8490932,0.6096741,0.6229193,0.8006255,0.5838936,0.7374832,0.68566483,0.77182204,0.76029193,0.6550436,0.6280344,0.67528147
0.7058043,0.577469,0.6627396,0.57800514,0.5600206,0.6663386,0.70744616,0.5910359,0.6259626,0.60967416,0.51837856,0.60585856,0.6679843,0.5341387,0.5747927,0.6499109,0.5474979,0.61957353,0.48619556,0.5211486,0.5836405,0.54788,0.5295751,0.7154833,0.5593535,0.6126524,0.62631714,0.49292633,0.6432769,0.56142163,0.936649,0.59432334,0.59512997,0.6082967,0.6440874,0.58094144,0.6816026,0.88993883,0.5466544,0.52756244,0.64499307,0.64542603,0.51415867,0.61349,1.0000002,0.50927305,0.5496044,0.6180536,0.6099678,0.5264164,0.5582482,0.5949721,0.6161109,0.7310701,0.5913908,0.63338524,0.5169697,0.533694,0.5447598,0.65646565,0.66578835,0.6034282,0.6420363,0.5797755,0.5236784,0.7083807,0.5721132,0.5631055,0.54751563,0.6664726,0.70567095,0.61287916,0.47739747,0.8059052,0.7221701,0.55371904,0.61102223,0.55460197,0.5971916,0.6653836,0.70737106,0.5417636,0.5972918,0.5205885,0.54511076,0.53293157,0.58523124,0.5502956,0.6899922,0.47980288,0.5425723,0.5695316,0.63654655,0.6370856,0.6553313,0.8066722,0.5966496,0.71964484,0.62491196,0.71290404,0.676421,0.57019705,0.5923937,0.5710808,0.6457326,0.6143866,0.4896865,0.5628961,0.6160684,0.72070795,0.6016511,0.4845245,0.6060943,0.66660196,0.5234916,0.7316698,0.595304,0.5146108,0.82995987,0.6267676,0.63625157,0.76173717,0.5895084,0.56163776,0.634469,0.6251068,0.6685813,0.58702797,0.53528506,0.71876377,0.80205584,0.5418757
0.48219568,0.55987364,0.50324947,0.49646333,0.49853262,0.6511744,0.4989667,0.6700895,0.5127332,0.5639363,0.43207592,0.5583265,0.55085677,0.53103167,0.54980683,0.47447002,0.47946587,0.55334026,0.46993545,0.9680627,0.47133812,0.50663626,0.5179565,0.5192204,0.60900205,0.45127887,0.5485995,0.4714124,0.64221567,0.46117884,0.48513627,0.4501685,0.5156573,0.6142273,0.41914228,0.510679,0.58901674,0.5391544,0.49979764,0.9575889,0.53174436,0.41852835,0.5177746,0.5509092,0.50927305,0.9999998,0.51511145,0.48124918,0.46785784,0.51533455,0.5501285,0.59367806,0.50350106,0.4948599,0.52043504,0.5679522,0.5222668,0.92953163,0.47102258,0.42571008,0.54268914,0.46589607,0.49158987,0.50375223,0.51147944,0.53854334,0.8391424,0.4089519,0.494899,0.58072406,0.49605972,0.49441925,0.47939238,0.51541793,0.43426037,0.45152283,0.73665637,0.5020259,0.5029051,0.47396186,0.520848,0.592434,0.45773986,0.42757478,0.51759106,0.4716196,0.9113355,0.46618715,0.45844904,0.38275138,0.52375036,0.44355956,0.45808056,0.44199485,0.5806505,0.48767638,0.5002778,0.46951273,0.4980334,0.5361824,0.47084314,0.8364326,0.53980947,0.62386954,0.44989285,0.514877,0.4634141,0.837102,0.41206318,0.47442597,0.44889474,0.40668562,0.5509984,0.5065911,0.51661426,0.5428237,0.55938876,0.5361833,0.54589283,0.42113215,0.58636916,0.49686873,0.47787535,0.51132953,0.4875795,0.4797511,0.5149667,0.5518248,0.5238225,0.4730921,0.5530548,0.5858401
0.61288697,0.8778157,0.6534452,0.74626887,0.6813534,0.73972285,0.6235263,0.5176048,0.5341004,0.6476651,0.4694402,0.8857389,0.742577,0.79405653,0.5291284,0.5715684,0.5967302,0.63164675,0.8153534,0.573456,0.5561959,0.9474166,0.7976932,0.643182,0.587009,0.5098771,0.6618883,0.7991842,0.74341553,0.69027454,0.56112903,0.5396977,0.6113607,0.642781,0.5209979,0.6567869,0.75321454,0.54567426,0.9803337,0.5399254,0.6862204,0.5159167,0.83336693,0.7408063,0.5496044,0.51511145,1.0,0.559058,0.5537408,0.82690156,0.79013073,0.66674554,0.5890175,0.65465206,0.58302647,0.64449984,0.7692663,0.5026191,0.74656427,0.52528036,0.65230304,0.5051831,0.6230263,0.7590597,0.9376425,0.6944214,0.5466903,0.51401967,0.8311297,0.7693622,0.6179554,0.50034285,0.8312186,0.60972995,0.57676333,0.56254137,0.6009489,0.6811943,0.7624598,0.56797796,0.63972,0.633307,0.658551,0.45168638,0.8178459,0.7327114,0.5880825,0.7145977,0.53209084,0.43862468,0.8193839,0.61172533,0.4948128,0.61335176,0.7562406,0.62199223,0.71824473,0.6111997,0.6303018,0.71948504,0.588954,0.55017525,0.64727604,0.5803283,0.51358515,0.6002959,0.8276118,0.49134874,0.56601214,0.6050919,0.50913364,0.49207547,0.6499684,0.65305763,0.81089336,0.67925316,0.5625999,0.59523994,0.5975253,0.52509296,0.80961275,0.5746175,0.6291221,0.7845817,0.53411746,0.6229878,0.6749832,0.88681555,0.8224546,0.58193976,0.58856606,0.51633227
0.66537625,0.59273213,0.63499826,0.5957385,0.5445156,0.6849595,0.7097489,0.5762968,0.6162815,0.60804194,0.5156905,0.6174448,0.7051188,0.52403015,0.5234031,0.6762489,0.8401465,0.61022794,0.5182747,0.4648449,0.54287523,0.54504836,0.5130584,0.7161248,0.5778617,0.61524117,0.65033895,0.5181087,0.6615735,0.564628,0.5932988,0.57841015,0.5726362,0.5691554,0.65835476,0.5583678,0.6952726,0.6726526,0.5599344,0.4926645,0.6124993,0.644693,0.5512337,0.633903,0.6180536,0.48124918,0.559058,0.99999976,0.613208,0.5621456,0.5162675,0.58216506,0.6131148,0.6846592,0.6241668,0.63788676,0.5338611,0.49200287,0.5393049,0.65570205,0.63445145,0.6162971,0.6230178,0.54912376,0.5273161,0.6643373,0.56960106,0.5301256,0.5335652,0.6867849,0.70010394,0.61329895,0.50839883,0.7136282,0.6508957,0.5942037,0.53019226,0.59734476,0.5992464,0.69622326,0.7192565,0.52086306,0.5949293,0.50683266,0.5737653,0.52118486,0.5388841,0.5066573,0.68198085,0.49173748,0.5692106,0.6302038,0.64344984,0.5960599,0.66876966,0.5578916,0.61784136,0.67350614,0.60509664,0.7827714,0.64612347,0.51750594,0.58348995,0.5388103,0.65356004,0.602741,0.51404065,0.5299161,0.6237844,0.661839,0.60700136,0.48967516,0.62631595,0.6323952,0.5538988,0.7207762,0.6406334,0.49643028,0.6321222,0.606425,0.6978922,0.75308514,0.58530563,0.5421966,0.66745526,0.5761155,0.6202369,0.5781849,0.52607495,0.65702826,0.62957096,0.54821044
0.84033966,0.5702092,0.60186625,0.5128774,0.54333067,0.6261909,0.6185547,0.596274,0.8105278,0.5864557,0.70500886,0.5805405,0.56058264,0.49544954,0.4859107,0.890001,0.57349914,0.57431275,0.41780254,0.43253127,0.7720001,0.5389143,0.47759074,0.7413313,0.5994833,0.9076502,0.60083234,0.42244574,0.60843915,0.49793893,0.5990356,0.7717645,0.54616416,0.5519719,0.82900876,0.5271951,0.63678855,0.60072565,0.54261047,0.47805178,0.65427446,0.85606885,0.44060272,0.55682904,0.6099678,0.46785784,0.5537408,0.613208,0.9999999,0.45160684,0.52612644,0.51968485,0.59095234,0.623648,0.83482045,0.5847715,0.44087252,0.48739678,0.4959187,0.8213087,0.6463548,0.9221097,0.59547067,0.5835981,0.5019468,0.6028691,0.53344804,0.7356786,0.4803197,0.6138975,0.63486016,0.9195005,0.41615945,0.6470311,0.60615826,0.78531873,0.48196125,0.5487812,0.5265799,0.8831184,0.7390706,0.52509236,0.5835427,0.7476185,0.4663556,0.4946598,0.53583115,0.48461407,0.8368515,0.7060506,0.4641198,0.84704167,0.8921328,0.5955217,0.61483115,0.6104917,0.50170344,0.6393342,0.58617735,0.6053139,0.66697484,0.56955355,0.5743119,0.539051,0.71127224,0.58599824,0.4219446,0.5278102,0.81958425,0.6463506,0.9057476,0.7420999,0.58990633,0.6625411,0.45268425,0.6193487,0.7669636,0.45896903,0.58953863,0.8463486,0.59955055,0.7097919,0.8093121,0.5294949,0.9283531,0.5378916,0.6652027,0.5832113,0.5012597,0.5902425,0.6108293,0.58938533
0.5385555,0.82336485,0.62612796,0.6640274,0.6565694,0.71740264,0.61588204,0.49244094,0.48560295,0.66403764,0.46750775,0.8426553,0.6540057,0.7187393,0.5164628,0.5158159,0.58094096,0.60653377,0.9564376,0.5761539,0.47165295,0.8332818,0.722872,0.5750097,0.58040136,0.44872597,0.6463778,0.94156796,0.7078801,0.61601734,0.53906906,0.4729286,0.5928801,0.6182815,0.45634452,0.5948474,0.72280407,0.5279501,0.8384726,0.5269902,0.58399963,0.4455946,0.99042356,0.70146346,0.5264164,0.51533455,0.82690156,0.5621456,0.45160684,0.9999999,0.72507185,0.65884256,0.59119487,0.5951514,0.54239976,0.63217235,0.94161075,0.48925382,0.65830934,0.4665136,0.63770926,0.44414422,0.6005817,0.70003814,0.8208503,0.6555172,0.5160532,0.47229803,0.8053761,0.7710879,0.5731881,0.44697514,0.9489557,0.5912493,0.54746294,0.4749387,0.6047065,0.61839956,0.65957373,0.5030967,0.5756062,0.61729944,0.5902081,0.4350262,0.9909488,0.66353136,0.56525046,0.6916264,0.47544694,0.44002402,0.9921532,0.4946987,0.42042226,0.59697294,0.7123287,0.5423353,0.68576276,0.5548832,0.5998326,0.6863761,0.523559,0.51149064,0.62397015,0.5555598,0.46049783,0.5964088,0.95166886,0.4751947,0.4542405,0.5584101,0.45405036,0.45729852,0.62897485,0.564367,0.98187894,0.6528682,0.55813515,0.58946234,0.5639289,0.45379028,0.73878294,0.54988223,0.56178886,0.7014656,0.46468365,0.63161796,0.57685536,0.8315323,0.73549277,0.5442007,0.5181398,0.49867114
0.6229969,0.84669715,0.6526505,0.85130763,0.68180346,0.6901301,0.622073,0.5745398,0.55346495,0.6934455,0.4519954,0.8169615,0.7580837,0.94295245,0.5783449,0.5862133,0.57343954,0.6216565,0.6763456,0.61101145,0.5506241,0.7573257,0.92965287,0.6180856,0.5712328,0.55134547,0.6578327,0.67566305,0.7173652,0.8048476,0.5677255,0.57357925,0.6109554,0.6462242,0.5424611,0.6829933,0.7133296,0.5447644,0.7497932,0.5701518,0.6713941,0.53408456,0.74390405,0.73253,0.5582482,0.5501285,0.79013073,0.5162675,0.52612644,0.72507185,0.99999994,0.6811415,0.59002024,0.6480017,0.6168283,0.6375789,0.733723,0.5187077,0.8150597,0.54165375,0.66739875,0.52821416,0.6293754,0.8920306,0.7682876,0.70742744,0.5977382,0.55700964,0.75545657,0.7041906,0.6052773,0.5329097,0.70621955,0.61887085,0.5468453,0.5174873,0.64517856,0.6734573,0.8145532,0.5551551,0.61309946,0.6356725,0.6064453,0.42751527,0.72610027,0.86181974,0.6245775,0.72216094,0.5285737,0.42272183,0.7373329,0.5605896,0.52071893,0.6131032,0.741492,0.5818423,0.6432134,0.59910387,0.6649148,0.66086364,0.5694941,0.5415844,0.65198946,0.61166865,0.50691533,0.6265932,0.6914067,0.54408836,0.50933164,0.60324395,0.5497747,0.45145038,0.63579535,0.639774,0.7466497,0.6624587,0.6121781,0.61115074,0.5603615,0.5272649,0.7946802,0.57865,0.5450132,0.8805485,0.5548977,0.64230686,0.6638785,0.8687594,0.92069143,0.5715002,0.5612195,0.5152997
