Repeat,Outer_Fold,Best_Exp,Best_n_q,Best_Thr,Precision_Outer,Recall_Outer,F05_Outer,TP,FP,TN,FN,Pred_Pos,Actual_Pos,f05_out_sk,f1_out,f2_out,mcc_out
7,10,0.0,3,2,0.1,0.062,0.089,1,9,792,15,10,16,0.089,0.077,0.068,0.065
8,1,0.0,3,2,0.214,0.188,0.208,3,11,791,13,14,16,0.208,0.2,0.192,0.186
8,2,0.0,3,2,0.0,0.0,0.0,0,5,797,16,5,16,0.0,0.0,0.0,-0.011
8,3,0.0,3,2,0.0,0.0,0.0,0,12,790,15,12,15,0.0,0.0,0.0,-0.017
8,4,0.0,3,2,0.059,0.067,0.06,1,16,786,14,17,15,0.06,0.062,0.065,0.044
8,5,0.0,3,2,0.3,0.2,0.273,3,7,795,12,10,15,0.273,0.24,0.214,0.234
8,6,0.0,3,2,0.0,0.0,0.0,0,13,788,16,13,16,0.0,0.0,0.0,-0.018
8,7,0.0,3,2,0.067,0.062,0.066,1,14,787,15,15,16,0.066,0.065,0.063,0.046
8,8,0.0,3,2,0.091,0.062,0.083,1,10,791,15,11,16,0.083,0.074,0.067,0.06
8,9,0.0,3,2,0.2,0.188,0.197,3,12,789,13,15,16,0.197,0.194,0.19,0.178
8,10,0.0,3,2,0.167,0.125,0.156,2,10,791,14,12,16,0.156,0.143,0.132,0.13
9,1,0.0,3,2,0.071,0.062,0.069,1,13,789,15,14,16,0.069,0.067,0.064,0.049
9,2,0.0,3,2,0.231,0.188,0.221,3,10,792,13,13,16,0.221,0.207,0.195,0.194
9,3,0.0,3,2,0.333,0.2,0.294,3,6,796,12,9,15,0.294,0.25,0.217,0.248
9,4,0.0,3,2,0.25,0.2,0.238,3,9,793,12,12,15,0.238,0.222,0.208,0.211
9,5,0.0,3,2,0.0,0.0,0.0,0,4,798,15,4,15,0.0,0.0,0.0,-0.01
9,6,0.0,3,2,0.0,0.0,0.0,0,15,786,16,15,16,0.0,0.0,0.0,-0.019
9,7,0.0,3,2,0.071,0.062,0.069,1,13,788,15,14,16,0.069,0.067,0.064,0.049
9,8,0.0,3,2,0.111,0.062,0.096,1,8,793,15,9,16,0.096,0.08,0.068,0.07
9,9,0.0,3,2,0.091,0.125,0.096,2,20,781,14,22,16,0.096,0.105,0.116,0.086
9,10,0.0,3,2,0.0,0.0,0.0,0,12,789,16,12,16,0.0,0.0,0.0,-0.017
10,1,0.0,3,2,0.077,0.062,0.074,1,12,790,15,13,16,0.074,0.069,0.065,0.053
10,2,0.0,3,2,0.0,0.0,0.0,0,12,790,16,12,16,0.0,0.0,0.0,-0.017
10,3,0.0,3,2,0.167,0.133,0.159,2,10,792,13,12,15,0.159,0.148,0.139,0.135
10,4,0.0,3,2,0.0,0.0,0.0,0,8,794,15,8,15,0.0,0.0,0.0,-0.014
10,5,0.0,3,2,0.214,0.2,0.211,3,11,791,12,14,15,0.211,0.207,0.203,0.193
10,6,0.0,3,2,0.154,0.125,0.147,2,11,790,14,13,16,0.147,0.138,0.13,0.123
10,7,0.0,3,2,0.1,0.062,0.089,1,9,792,15,10,16,0.089,0.077,0.068,0.065
10,8,0.0,3,2,0.083,0.062,0.078,1,11,790,15,12,16,0.078,0.071,0.066,0.056
10,9,0.0,3,2,0.0,0.0,0.0,0,12,789,16,12,16,0.0,0.0,0.0,-0.017
10,10,0.0,3,2,0.222,0.25,0.227,4,14,787,12,18,16,0.227,0.235,0.244,0.219
