Repeat,Outer_Fold,Best_Exp,Best_n_q,Best_Thr,Precision_Outer,Recall_Outer,F05_Outer,TP,FP,TN,FN,Pred_Pos,Actual_Pos,f05_out_sk,f1_out,f2_out,mcc_out
1,1,0.0,10,6,0.0,0.0,0.0,0,6,796,16,6,16,0.0,0.0,0.0,-0.012
1,2,0.0,10,6,0.0,0.0,0.0,0,8,794,16,8,16,0.0,0.0,0.0,-0.014
1,3,0.0,5,3,0.0,0.0,0.0,0,6,796,15,6,15,0.0,0.0,0.0,-0.012
1,4,0.0,10,6,0.1,0.067,0.091,1,9,793,14,10,15,0.091,0.08,0.071,0.068
1,5,0.0,7,4,0.1,0.067,0.091,1,9,793,14,10,15,0.091,0.08,0.071,0.068
1,6,0.0,10,6,0.0,0.0,0.0,0,3,798,16,3,16,0.0,0.0,0.0,-0.009
1,7,0.0,10,6,0.0,0.0,0.0,0,0,801,16,0,16,0.0,0.0,0.0,0.0
1,8,0.0,5,3,0.091,0.062,0.083,1,10,791,15,11,16,0.083,0.074,0.067,0.06
1,9,0.0,10,6,0.0,0.0,0.0,0,3,798,16,3,16,0.0,0.0,0.0,-0.009
1,10,0.0,10,6,1.0,0.062,0.25,1,0,801,15,1,16,0.25,0.118,0.077,0.248
2,1,0.0,7,4,0.067,0.062,0.066,1,14,788,15,15,16,0.066,0.065,0.063,0.046
2,2,0.0,7,4,0.0,0.0,0.0,0,15,787,16,15,16,0.0,0.0,0.0,-0.019
2,3,0.0,3,2,0.0,0.0,0.0,0,10,792,15,10,15,0.0,0.0,0.0,-0.015
2,4,0.0,10,6,0.5,0.067,0.217,1,1,801,14,2,15,0.217,0.118,0.081,0.178
2,5,0.0,4,2,0.042,0.067,0.045,1,23,779,14,24,15,0.045,0.051,0.06,0.03
2,6,0.0,7,4,0.125,0.062,0.104,1,7,794,15,8,16,0.104,0.083,0.069,0.076
2,7,0.0,10,6,0.0,0.0,0.0,0,3,798,16,3,16,0.0,0.0,0.0,-0.009
2,8,0.0,10,6,0.0,0.0,0.0,0,3,798,16,3,16,0.0,0.0,0.0,-0.009
2,9,0.0,10,6,0.0,0.0,0.0,0,6,795,16,6,16,0.0,0.0,0.0,-0.012
2,10,0.0,4,2,0.087,0.125,0.093,2,21,780,14,23,16,0.093,0.103,0.115,0.083
3,1,0.0,7,4,0.071,0.062,0.069,1,13,789,15,14,16,0.069,0.067,0.064,0.049
3,2,0.0,10,6,0.0,0.0,0.0,0,3,799,16,3,16,0.0,0.0,0.0,-0.009
3,3,0.0,10,6,0.0,0.0,0.0,0,3,799,15,3,15,0.0,0.0,0.0,-0.008
3,4,0.0,7,4,0.062,0.067,0.063,1,15,787,14,16,15,0.063,0.065,0.066,0.046
3,5,0.0,4,2,0.048,0.067,0.051,1,20,782,14,21,15,0.051,0.056,0.062,0.035
3,6,0.0,10,6,0.0,0.0,0.0,0,3,798,16,3,16,0.0,0.0,0.0,-0.009
3,7,0.0,10,5,0.0,0.0,0.0,0,23,778,16,23,16,0.0,0.0,0.0,-0.024
3,8,0.0,4,2,0.125,0.25,0.139,4,28,773,12,32,16,0.139,0.167,0.208,0.154
3,9,0.0,10,6,0.0,0.0,0.0,0,2,799,16,2,16,0.0,0.0,0.0,-0.007
3,10,0.0,10,6,0.0,0.0,0.0,0,1,800,16,1,16,0.0,0.0,0.0,-0.005
4,1,0.0,4,2,0.1,0.25,0.114,4,36,766,12,40,16,0.114,0.143,0.192,0.132
4,2,0.0,5,3,0.0,0.0,0.0,0,12,790,16,12,16,0.0,0.0,0.0,-0.017
4,3,0.0,10,6,0.0,0.0,0.0,0,3,799,15,3,15,0.0,0.0,0.0,-0.008
4,4,0.0,5,3,0.05,0.067,0.053,1,19,783,14,20,15,0.053,0.057,0.062,0.037
4,5,0.0,10,6,1.0,0.067,0.263,1,0,802,14,1,15,0.263,0.125,0.082,0.256
4,6,0.0,5,3,0.0,0.0,0.0,0,6,795,16,6,16,0.0,0.0,0.0,-0.012
4,7,0.0,10,6,0.0,0.0,0.0,0,0,801,16,0,16,0.0,0.0,0.0,0.0
4,8,0.0,7,4,0.167,0.125,0.156,2,10,791,14,12,16,0.156,0.143,0.132,0.13
4,9,0.0,10,6,0.0,0.0,0.0,0,3,798,16,3,16,0.0,0.0,0.0,-0.009
4,10,0.0,10,6,0.0,0.0,0.0,0,5,796,16,5,16,0.0,0.0,0.0,-0.011
5,1,0.0,4,2,0.054,0.125,0.061,2,35,767,14,37,16,0.061,0.075,0.099,0.054
5,2,0.0,7,4,0.077,0.062,0.074,1,12,790,15,13,16,0.074,0.069,0.065,0.053
5,3,0.0,5,3,0.0,0.0,0.0,0,8,794,15,8,15,0.0,0.0,0.0,-0.014
5,4,0.0,10,6,0.0,0.0,0.0,0,3,799,15,3,15,0.0,0.0,0.0,-0.008
