Repeat,Outer_Fold,Best_Exp,Best_n_q,Best_Thr,Precision_Outer,Recall_Outer,F05_Outer,TP,FP,TN,FN,Pred_Pos,Actual_Pos,f05_out_sk,f1_out,f2_out,mcc_out
7,10,0.0,3,3,0.0,0.0,0.0,0,3,798,16,3,16,0.0,0.0,0.0,-0.009
8,1,0.0,6,5,0.0,0.0,0.0,0,3,799,16,3,16,0.0,0.0,0.0,-0.009
8,2,0.0,6,5,0.0,0.0,0.0,0,2,800,16,2,16,0.0,0.0,0.0,-0.007
8,3,0.0,6,5,0.0,0.0,0.0,0,3,799,15,3,15,0.0,0.0,0.0,-0.008
8,4,0.0,7,5,0.0,0.0,0.0,0,15,787,15,15,15,0.0,0.0,0.0,-0.019
8,5,0.0,3,3,0.5,0.067,0.217,1,1,801,14,2,15,0.217,0.118,0.081,0.178
8,6,0.0,6,5,0.0,0.0,0.0,0,1,800,16,1,16,0.0,0.0,0.0,-0.005
8,7,0.0,6,5,0.333,0.062,0.179,1,2,799,15,3,16,0.179,0.105,0.075,0.137
8,8,0.0,6,5,0.0,0.0,0.0,0,1,800,16,1,16,0.0,0.0,0.0,-0.005
8,9,0.0,6,5,0.0,0.0,0.0,0,4,797,16,4,16,0.0,0.0,0.0,-0.01
8,10,0.0,3,3,0.167,0.062,0.125,1,5,796,15,6,16,0.125,0.091,0.071,0.091
9,1,0.0,6,5,0.0,0.0,0.0,0,0,802,16,0,16,0.0,0.0,0.0,0.0
9,2,0.0,6,5,0.25,0.062,0.156,1,3,799,15,4,16,0.156,0.1,0.074,0.117
9,3,0.0,7,5,0.067,0.067,0.067,1,14,788,14,15,15,0.067,0.067,0.067,0.049
9,4,0.0,3,3,0.125,0.067,0.106,1,7,795,14,8,15,0.106,0.087,0.074,0.079
9,5,0.0,6,5,0.0,0.0,0.0,0,2,800,15,2,15,0.0,0.0,0.0,-0.007
9,6,0.0,6,5,0.0,0.0,0.0,0,3,798,16,3,16,0.0,0.0,0.0,-0.009
9,7,0.0,6,5,0.25,0.062,0.156,1,3,798,15,4,16,0.156,0.1,0.074,0.117
9,8,0.0,6,5,0.0,0.0,0.0,0,2,799,16,2,16,0.0,0.0,0.0,-0.007
9,9,0.0,6,5,0.0,0.0,0.0,0,3,798,16,3,16,0.0,0.0,0.0,-0.009
9,10,0.0,6,5,0.0,0.0,0.0,0,2,799,16,2,16,0.0,0.0,0.0,-0.007
10,1,0.0,6,5,0.0,0.0,0.0,0,3,799,16,3,16,0.0,0.0,0.0,-0.009
10,2,0.0,6,5,0.0,0.0,0.0,0,2,800,16,2,16,0.0,0.0,0.0,-0.007
10,3,0.0,7,5,0.053,0.067,0.055,1,18,784,14,19,15,0.055,0.059,0.063,0.039
10,4,0.0,6,5,0.0,0.0,0.0,0,2,800,15,2,15,0.0,0.0,0.0,-0.007
10,5,0.0,7,5,0.188,0.2,0.19,3,13,789,12,16,15,0.19,0.194,0.197,0.178
10,6,0.0,6,5,0.0,0.0,0.0,0,7,794,16,7,16,0.0,0.0,0.0,-0.013
