Repeat,Outer_Fold,Best_Exp,Best_n_q,Best_Thr,Precision_Outer,Recall_Outer,F05_Outer,TP,FP,TN,FN,Pred_Pos,Actual_Pos,f05_out_sk,f1_out,f2_out,mcc_out
7,4,0.0,1,1,0.077,0.267,0.09,4,48,754,11,52,15,0.09,0.119,0.179,0.114
7,5,0.0,1,1,0.064,0.2,0.074,3,44,758,12,47,15,0.074,0.097,0.14,0.084
7,6,0.0,1,1,0.057,0.188,0.066,3,50,751,13,53,16,0.066,0.087,0.128,0.07
7,7,0.0,1,1,0.05,0.188,0.059,3,57,744,13,60,16,0.059,0.079,0.121,0.062
7,8,0.0,1,1,0.038,0.125,0.044,2,51,750,14,53,16,0.044,0.058,0.085,0.035
7,9,0.0,1,1,0.04,0.125,0.046,2,48,753,14,50,16,0.046,0.061,0.088,0.038
7,10,0.0,1,1,0.052,0.188,0.06,3,55,746,13,58,16,0.06,0.081,0.123,0.064
8,1,0.0,1,1,0.034,0.125,0.04,2,56,746,14,58,16,0.04,0.054,0.082,0.03
8,2,0.0,1,1,0.058,0.188,0.067,3,49,753,13,52,16,0.067,0.088,0.129,0.072
8,3,0.0,1,1,0.033,0.133,0.039,2,59,743,13,61,15,0.039,0.053,0.083,0.031
8,4,0.0,1,1,0.071,0.2,0.082,3,39,763,12,42,15,0.082,0.105,0.147,0.092
8,5,0.0,1,1,0.066,0.267,0.077,4,57,745,11,61,15,0.077,0.105,0.165,0.1
8,6,0.0,1,1,0.048,0.188,0.057,3,59,742,13,62,16,0.057,0.077,0.119,0.06
8,7,0.0,1,1,0.055,0.188,0.064,3,52,749,13,55,16,0.064,0.085,0.126,0.068
8,8,0.0,1,1,0.057,0.188,0.066,3,50,751,13,53,16,0.066,0.087,0.128,0.07
8,9,0.0,1,1,0.058,0.188,0.067,3,49,752,13,52,16,0.067,0.088,0.129,0.072
8,10,0.0,1,1,0.059,0.188,0.068,3,48,753,13,51,16,0.068,0.09,0.13,0.073
9,1,0.0,1,1,0.019,0.062,0.022,1,51,751,15,52,16,0.022,0.029,0.043,-0.001
9,2,0.0,1,1,0.048,0.188,0.057,3,59,743,13,62,16,0.057,0.077,0.119,0.06
9,3,0.0,1,1,0.07,0.2,0.08,3,40,762,12,43,15,0.08,0.103,0.146,0.09
9,4,0.0,1,1,0.075,0.267,0.088,4,49,753,11,53,15,0.088,0.118,0.177,0.112
9,5,0.0,1,1,0.045,0.133,0.052,2,42,760,13,44,15,0.052,0.068,0.096,0.048
9,6,0.0,1,1,0.05,0.188,0.059,3,57,744,13,60,16,0.059,0.079,0.121,0.062
9,7,0.0,1,1,0.058,0.188,0.067,3,49,752,13,52,16,0.067,0.088,0.129,0.072
9,8,0.0,1,1,0.059,0.188,0.068,3,48,753,13,51,16,0.068,0.09,0.13,0.073
9,9,0.0,1,1,0.048,0.188,0.056,3,60,741,13,63,16,0.056,0.076,0.118,0.058
9,10,0.0,1,1,0.06,0.25,0.07,4,63,738,12,67,16,0.07,0.096,0.153,0.087
10,1,0.0,1,1,0.021,0.062,0.024,1,47,755,15,48,16,0.024,0.031,0.045,0.002
10,2,0.0,1,1,0.0,0.0,0.0,0,51,751,16,51,16,0.0,0.0,0.0,-0.036
10,3,0.0,1,1,0.083,0.333,0.098,5,55,747,10,60,15,0.098,0.133,0.208,0.136
10,4,0.0,1,1,0.017,0.067,0.02,1,59,743,14,60,15,0.02,0.027,0.042,-0.004
10,5,0.0,1,1,0.117,0.467,0.137,7,53,749,8,60,15,0.137,0.187,0.292,0.206
10,6,0.0,1,1,0.057,0.188,0.066,3,50,751,13,53,16,0.066,0.087,0.128,0.07
10,7,0.0,1,1,0.019,0.062,0.022,1,52,749,15,53,16,0.022,0.029,0.043,-0.001
10,8,0.0,1,1,0.055,0.188,0.064,3,52,749,13,55,16,0.064,0.085,0.126,0.068
10,9,0.0,1,1,0.096,0.312,0.112,5,47,754,11,52,16,0.112,0.147,0.216,0.144
10,10,0.0,1,1,0.055,0.188,0.064,3,52,749,13,55,16,0.064,0.085,0.126,0.068
