Repeat,Outer_Fold,Best_Exp,Best_n_q,Best_Thr,Precision_Outer,Recall_Outer,F05_Outer,TP,FP,TN,FN,Pred_Pos,Actual_Pos,f05_out_sk,f1_out,f2_out,mcc_out
6,10,0.0,9,8,0.1,0.062,0.089,1,9,792,15,10,16,0.089,0.077,0.068,0.065
7,1,0.0,12,10,0.154,0.125,0.147,2,11,791,14,13,16,0.147,0.138,0.13,0.123
7,2,0.0,9,8,0.091,0.062,0.083,1,10,792,15,11,16,0.083,0.074,0.067,0.06
7,3,0.0,9,8,0.167,0.125,0.156,2,10,792,14,12,16,0.156,0.143,0.132,0.13
7,4,0.0,10,9,0.0,0.0,0.0,0,7,795,16,7,16,0.0,0.0,0.0,-0.013
7,5,0.0,12,11,0.0,0.0,0.0,0,7,795,15,7,15,0.0,0.0,0.0,-0.013
7,6,0.0,9,8,0.0,0.0,0.0,0,6,796,15,6,15,0.0,0.0,0.0,-0.012
7,7,0.0,9,8,0.2,0.062,0.139,1,4,797,15,5,16,0.139,0.095,0.072,0.102
7,8,0.0,9,8,0.077,0.062,0.074,1,12,789,15,13,16,0.074,0.069,0.065,0.053
7,9,0.0,9,8,0.0,0.0,0.0,0,4,797,16,4,16,0.0,0.0,0.0,-0.01
7,10,0.0,8,7,0.067,0.062,0.066,1,14,787,15,15,16,0.066,0.065,0.063,0.046
8,1,0.0,9,8,0.222,0.125,0.192,2,7,795,14,9,16,0.192,0.16,0.137,0.154
8,2,0.0,9,8,0.0,0.0,0.0,0,3,799,16,3,16,0.0,0.0,0.0,-0.009
8,3,0.0,8,7,0.231,0.188,0.221,3,10,792,13,13,16,0.221,0.207,0.195,0.194
8,4,0.0,9,8,0.083,0.062,0.078,1,11,791,15,12,16,0.078,0.071,0.066,0.056
8,5,0.0,3,3,0.0,0.0,0.0,0,8,794,15,8,15,0.0,0.0,0.0,-0.014
8,6,0.0,9,8,0.0,0.0,0.0,0,7,795,15,7,15,0.0,0.0,0.0,-0.013
8,7,0.0,8,7,0.071,0.062,0.069,1,13,788,15,14,16,0.069,0.067,0.064,0.049
8,8,0.0,9,8,0.167,0.125,0.156,2,10,791,14,12,16,0.156,0.143,0.132,0.13
8,9,0.0,9,8,0.0,0.0,0.0,0,9,792,16,9,16,0.0,0.0,0.0,-0.015
8,10,0.0,9,8,0.143,0.125,0.139,2,12,789,14,14,16,0.139,0.133,0.128,0.117
9,1,0.0,9,8,0.083,0.062,0.078,1,11,791,15,12,16,0.078,0.071,0.066,0.056
9,2,0.0,11,9,0.0,0.0,0.0,0,23,779,16,23,16,0.0,0.0,0.0,-0.024
9,3,0.0,9,8,0.1,0.062,0.089,1,9,793,15,10,16,0.089,0.077,0.068,0.065
9,4,0.0,9,8,0.0,0.0,0.0,0,5,797,16,5,16,0.0,0.0,0.0,-0.011
9,5,0.0,9,8,0.0,0.0,0.0,0,9,793,15,9,15,0.0,0.0,0.0,-0.014
9,6,0.0,3,3,0.071,0.067,0.07,1,13,789,14,14,15,0.07,0.069,0.068,0.052
9,7,0.0,12,11,0.0,0.0,0.0,0,4,797,16,4,16,0.0,0.0,0.0,-0.01
9,8,0.0,3,3,0.154,0.125,0.147,2,11,790,14,13,16,0.147,0.138,0.13,0.123
9,9,0.0,9,8,0.091,0.062,0.083,1,10,791,15,11,16,0.083,0.074,0.067,0.06
9,10,0.0,8,7,0.0,0.0,0.0,0,14,787,16,14,16,0.0,0.0,0.0,-0.019
10,1,0.0,11,9,0.053,0.062,0.054,1,18,784,15,19,16,0.054,0.057,0.06,0.037
10,2,0.0,9,8,0.111,0.062,0.096,1,8,794,15,9,16,0.096,0.08,0.068,0.07
10,3,0.0,9,8,0.1,0.062,0.089,1,9,793,15,10,16,0.089,0.077,0.068,0.065
10,4,0.0,9,8,0.0,0.0,0.0,0,11,791,16,11,16,0.0,0.0,0.0,-0.016
10,5,0.0,9,8,0.1,0.067,0.091,1,9,793,14,10,15,0.091,0.08,0.071,0.068
10,6,0.0,12,11,0.0,0.0,0.0,0,7,795,15,7,15,0.0,0.0,0.0,-0.013
10,7,0.0,9,8,0.4,0.125,0.278,2,3,798,14,5,16,0.278,0.19,0.145,0.215
10,8,0.0,3,3,0.045,0.062,0.048,1,21,780,15,22,16,0.048,0.053,0.058,0.031
10,9,0.0,9,8,0.0,0.0,0.0,0,5,796,16,5,16,0.0,0.0,0.0,-0.011
10,10,0.0,9,8,0.0,0.0,0.0,0,4,797,16,4,16,0.0,0.0,0.0,-0.01
