Repeat,Outer_Fold,Best_Exp,Best_n_q,Best_Thr,Precision_Outer,Recall_Outer,F05_Outer,TP,FP,TN,FN,Pred_Pos,Actual_Pos,f05_out_sk,f1_out,f2_out,mcc_out
2,9,0.0,7,6,0.111,0.125,0.114,2,16,785,14,18,16,0.114,0.118,0.122,0.099
2,10,0.0,7,6,0.143,0.125,0.139,2,12,789,14,14,16,0.139,0.133,0.128,0.117
3,1,0.0,7,6,0.2,0.062,0.139,1,4,798,15,5,16,0.139,0.095,0.072,0.102
3,2,0.0,12,9,0.125,0.125,0.125,2,14,788,14,16,16,0.125,0.125,0.125,0.108
3,3,0.0,7,6,0.0,0.0,0.0,0,9,793,16,9,16,0.0,0.0,0.0,-0.015
3,4,0.0,7,6,0.105,0.125,0.109,2,17,785,14,19,16,0.109,0.114,0.12,0.095
3,5,0.0,7,6,0.091,0.067,0.085,1,10,792,14,11,15,0.085,0.077,0.07,0.063
3,6,0.0,8,6,0.13,0.2,0.14,3,20,782,12,23,15,0.14,0.158,0.181,0.142
3,7,0.0,19,16,0.0,0.0,0.0,0,7,794,16,7,16,0.0,0.0,0.0,-0.013
3,8,0.0,9,6,0.1,0.125,0.104,2,18,783,14,20,16,0.104,0.111,0.119,0.092
3,9,0.0,10,8,0.1,0.062,0.089,1,9,792,15,10,16,0.089,0.077,0.068,0.065
3,10,0.0,10,8,0.083,0.062,0.078,1,11,790,15,12,16,0.078,0.071,0.066,0.056
4,1,0.0,7,6,0.1,0.062,0.089,1,9,793,15,10,16,0.089,0.077,0.068,0.065
4,2,0.0,9,7,0.222,0.125,0.192,2,7,795,14,9,16,0.192,0.16,0.137,0.154
4,3,0.0,7,6,0.091,0.062,0.083,1,10,792,15,11,16,0.083,0.074,0.067,0.06
4,4,0.0,7,6,0.111,0.062,0.096,1,8,794,15,9,16,0.096,0.08,0.068,0.07
4,5,0.0,10,8,0.0,0.0,0.0,0,9,793,15,9,15,0.0,0.0,0.0,-0.014
4,6,0.0,10,8,0.25,0.133,0.213,2,6,796,13,8,15,0.213,0.174,0.147,0.172
4,7,0.0,10,8,0.167,0.125,0.156,2,10,791,14,12,16,0.156,0.143,0.132,0.13
4,8,0.0,10,8,0.1,0.062,0.089,1,9,792,15,10,16,0.089,0.077,0.068,0.065
4,9,0.0,7,6,0.214,0.188,0.208,3,11,790,13,14,16,0.208,0.2,0.192,0.186
4,10,0.0,9,6,0.083,0.125,0.089,2,22,779,14,24,16,0.089,0.1,0.114,0.08
5,1,0.0,10,8,0.25,0.125,0.208,2,6,796,14,8,16,0.208,0.167,0.139,0.165
5,2,0.0,7,6,0.1,0.062,0.089,1,9,793,15,10,16,0.089,0.077,0.068,0.065
5,3,0.0,10,8,0.0,0.0,0.0,0,10,792,16,10,16,0.0,0.0,0.0,-0.016
5,4,0.0,7,6,0.125,0.125,0.125,2,14,788,14,16,16,0.125,0.125,0.125,0.108
5,5,0.0,9,6,0.133,0.133,0.133,2,13,789,13,15,15,0.133,0.133,0.133,0.117
5,6,0.0,10,8,0.167,0.067,0.128,1,5,797,14,6,15,0.128,0.095,0.076,0.095
5,7,0.0,7,6,0.1,0.062,0.089,1,9,792,15,10,16,0.089,0.077,0.068,0.065
5,8,0.0,18,15,0.143,0.062,0.114,1,6,795,15,7,16,0.114,0.087,0.07,0.083
5,9,0.0,7,6,0.214,0.188,0.208,3,11,790,13,14,16,0.208,0.2,0.192,0.186
5,10,0.0,8,6,0.043,0.062,0.046,1,22,779,15,23,16,0.046,0.051,0.057,0.029
6,1,0.0,7,6,0.222,0.125,0.192,2,7,795,14,9,16,0.192,0.16,0.137,0.154
6,2,0.0,10,8,0.091,0.062,0.083,1,10,792,15,11,16,0.083,0.074,0.067,0.06
6,3,0.0,15,12,0.1,0.062,0.089,1,9,793,15,10,16,0.089,0.077,0.068,0.065
6,4,0.0,7,6,0.286,0.125,0.227,2,5,797,14,7,16,0.227,0.174,0.141,0.179
6,5,0.0,10,8,0.091,0.067,0.085,1,10,792,14,11,15,0.085,0.077,0.07,0.063
6,6,0.0,10,8,0.0,0.0,0.0,0,10,792,15,10,15,0.0,0.0,0.0,-0.015
6,7,0.0,7,6,0.333,0.125,0.25,2,4,797,14,6,16,0.25,0.182,0.143,0.195
6,8,0.0,7,6,0.067,0.062,0.066,1,14,787,15,15,16,0.066,0.065,0.063,0.046
6,9,0.0,7,6,0.083,0.062,0.078,1,11,790,15,12,16,0.078,0.071,0.066,0.056
6,10,0.0,15,12,0.083,0.062,0.078,1,11,790,15,12,16,0.078,0.071,0.066,0.056
7,1,0.0,7,6,0.3,0.188,0.268,3,7,795,13,10,16,0.268,0.231,0.203,0.225
7,2,0.0,6,5,0.0,0.0,0.0,0,8,794,16,8,16,0.0,0.0,0.0,-0.014
7,3,0.0,10,8,0.143,0.062,0.114,1,6,796,15,7,16,0.114,0.087,0.07,0.083
7,4,0.0,9,7,0.0,0.0,0.0,0,11,791,16,11,16,0.0,0.0,0.0,-0.016
7,5,0.0,15,12,0.111,0.067,0.098,1,8,794,14,9,15,0.098,0.083,0.072,0.073
7,6,0.0,7,6,0.1,0.067,0.091,1,9,793,14,10,15,0.091,0.08,0.071,0.068
7,7,0.0,7,6,0.154,0.125,0.147,2,11,790,14,13,16,0.147,0.138,0.13,0.123
7,8,0.0,7,6,0.071,0.062,0.069,1,13,788,15,14,16,0.069,0.067,0.064,0.049
7,9,0.0,7,6,0.182,0.125,0.167,2,9,792,14,11,16,0.167,0.148,0.133,0.137
7,10,0.0,10,8,0.182,0.125,0.167,2,9,792,14,11,16,0.167,0.148,0.133,0.137
8,1,0.0,15,12,0.143,0.062,0.114,1,6,796,15,7,16,0.114,0.087,0.07,0.083
8,2,0.0,7,6,0.083,0.062,0.078,1,11,791,15,12,16,0.078,0.071,0.066,0.056
8,3,0.0,8,6,0.087,0.125,0.093,2,21,781,14,23,16,0.093,0.103,0.115,0.083
8,4,0.0,7,6,0.188,0.188,0.188,3,13,789,13,16,16,0.188,0.188,0.188,0.171
8,5,0.0,8,6,0.087,0.133,0.093,2,21,781,13,23,15,0.093,0.105,0.12,0.087
8,6,0.0,7,6,0.0,0.0,0.0,0,8,794,15,8,15,0.0,0.0,0.0,-0.014
8,7,0.0,15,12,0.0,0.0,0.0,0,10,791,16,10,16,0.0,0.0,0.0,-0.016
8,8,0.0,7,6,0.083,0.062,0.078,1,11,790,15,12,16,0.078,0.071,0.066,0.056
8,9,0.0,10,8,0.182,0.125,0.167,2,9,792,14,11,16,0.167,0.148,0.133,0.137
8,10,0.0,7,6,0.182,0.125,0.167,2,9,792,14,11,16,0.167,0.148,0.133,0.137
9,1,0.0,7,6,0.067,0.062,0.066,1,14,788,15,15,16,0.066,0.065,0.063,0.046
9,2,0.0,10,8,0.0,0.0,0.0,0,10,792,16,10,16,0.0,0.0,0.0,-0.016
9,3,0.0,7,6,0.0,0.0,0.0,0,9,793,16,9,16,0.0,0.0,0.0,-0.015
9,4,0.0,6,5,0.111,0.062,0.096,1,8,794,15,9,16,0.096,0.08,0.068,0.07
9,5,0.0,10,8,0.333,0.2,0.294,3,6,796,12,9,15,0.294,0.25,0.217,0.248
9,6,0.0,6,5,0.154,0.133,0.149,2,11,791,13,13,15,0.149,0.143,0.137,0.128
9,7,0.0,15,12,0.0,0.0,0.0,0,5,796,16,5,16,0.0,0.0,0.0,-0.011
9,8,0.0,15,12,0.0,0.0,0.0,0,8,793,16,8,16,0.0,0.0,0.0,-0.014
9,9,0.0,7,6,0.235,0.25,0.238,4,13,788,12,17,16,0.238,0.242,0.247,0.227
9,10,0.0,7,6,0.111,0.062,0.096,1,8,793,15,9,16,0.096,0.08,0.068,0.07
10,1,0.0,10,8,0.222,0.125,0.192,2,7,795,14,9,16,0.192,0.16,0.137,0.154
10,2,0.0,7,6,0.083,0.062,0.078,1,11,791,15,12,16,0.078,0.071,0.066,0.056
10,3,0.0,15,12,0.125,0.062,0.104,1,7,795,15,8,16,0.104,0.083,0.069,0.076
10,4,0.0,7,6,0.071,0.062,0.069,1,13,789,15,14,16,0.069,0.067,0.064,0.049
10,5,0.0,7,6,0.167,0.133,0.159,2,10,792,13,12,15,0.159,0.148,0.139,0.135
10,6,0.0,7,6,0.222,0.133,0.196,2,7,795,13,9,15,0.196,0.167,0.145,0.16
10,7,0.0,7,6,0.154,0.125,0.147,2,11,790,14,13,16,0.147,0.138,0.13,0.123
10,8,0.0,7,6,0.062,0.062,0.062,1,15,786,15,16,16,0.062,0.062,0.062,0.044
10,9,0.0,10,8,0.143,0.125,0.139,2,12,789,14,14,16,0.139,0.133,0.128,0.117
10,10,0.0,7,6,0.222,0.125,0.192,2,7,794,14,9,16,0.192,0.16,0.137,0.154
