Repeat,Outer_Fold,Best_Exp,Best_n_q,Best_Thr,Precision_Outer,Recall_Outer,F05_Outer,TP,FP,TN,FN,Pred_Pos,Actual_Pos,f05_out_sk,f1_out,f2_out,mcc_out
6,10,0.0,15,13,0.25,0.062,0.156,1,3,798,15,4,16,0.156,0.1,0.074,0.117
7,1,0.0,11,9,0.286,0.125,0.227,2,5,797,14,7,16,0.227,0.174,0.141,0.179
7,2,0.0,15,13,0.0,0.0,0.0,0,2,800,16,2,16,0.0,0.0,0.0,-0.007
7,3,0.0,11,9,0.0,0.0,0.0,0,3,799,16,3,16,0.0,0.0,0.0,-0.009
7,4,0.0,15,13,0.2,0.062,0.139,1,4,798,15,5,16,0.139,0.095,0.072,0.102
7,5,0.0,14,12,0.2,0.067,0.143,1,4,798,14,5,15,0.143,0.1,0.077,0.106
7,6,0.0,41,31,0.0,0.0,0.0,0,9,793,15,9,15,0.0,0.0,0.0,-0.014
7,7,0.0,28,21,0.0,0.0,0.0,0,6,795,16,6,16,0.0,0.0,0.0,-0.012
7,8,0.0,15,13,0.0,0.0,0.0,0,4,797,16,4,16,0.0,0.0,0.0,-0.01
7,9,0.0,14,12,0.2,0.062,0.139,1,4,797,15,5,16,0.139,0.095,0.072,0.102
7,10,0.0,15,13,0.25,0.062,0.156,1,3,798,15,4,16,0.156,0.1,0.074,0.117
8,1,0.0,11,9,0.0,0.0,0.0,0,1,801,16,1,16,0.0,0.0,0.0,-0.005
8,2,0.0,11,9,0.2,0.062,0.139,1,4,798,15,5,16,0.139,0.095,0.072,0.102
8,3,0.0,11,9,0.125,0.062,0.104,1,7,795,15,8,16,0.104,0.083,0.069,0.076
8,4,0.0,12,10,0.25,0.062,0.156,1,3,799,15,4,16,0.156,0.1,0.074,0.117
8,5,0.0,11,9,0.222,0.133,0.196,2,7,795,13,9,15,0.196,0.167,0.145,0.16
8,6,0.0,15,13,0.0,0.0,0.0,0,3,799,15,3,15,0.0,0.0,0.0,-0.008
8,7,0.0,17,13,0.25,0.125,0.208,2,6,795,14,8,16,0.208,0.167,0.139,0.165
8,8,0.0,14,12,0.143,0.062,0.114,1,6,795,15,7,16,0.114,0.087,0.07,0.083
8,9,0.0,11,9,0.375,0.188,0.312,3,5,796,13,8,16,0.312,0.25,0.208,0.255
8,10,0.0,14,12,0.0,0.0,0.0,0,3,798,16,3,16,0.0,0.0,0.0,-0.009
9,1,0.0,11,9,0.111,0.062,0.096,1,8,794,15,9,16,0.096,0.08,0.068,0.07
9,2,0.0,8,7,0.0,0.0,0.0,0,1,801,16,1,16,0.0,0.0,0.0,-0.005
9,3,0.0,11,9,0.143,0.062,0.114,1,6,796,15,7,16,0.114,0.087,0.07,0.083
9,4,0.0,11,9,0.0,0.0,0.0,0,3,799,16,3,16,0.0,0.0,0.0,-0.009
9,5,0.0,17,13,0.5,0.267,0.426,4,4,798,11,8,15,0.426,0.348,0.294,0.357
9,6,0.0,11,9,0.0,0.0,0.0,0,6,796,15,6,15,0.0,0.0,0.0,-0.012
9,7,0.0,11,9,0.0,0.0,0.0,0,0,801,16,0,16,0.0,0.0,0.0,0.0
9,8,0.0,14,12,0.0,0.0,0.0,0,5,796,16,5,16,0.0,0.0,0.0,-0.011
9,9,0.0,14,12,0.333,0.188,0.288,3,6,795,13,9,16,0.288,0.24,0.205,0.239
