Repeat,Outer_Fold,Best_Exp,Best_n_q,Best_Thr,Precision_Outer,Recall_Outer,F05_Outer,TP,FP,TN,FN,Pred_Pos,Actual_Pos,f05_out_sk,f1_out,f2_out,mcc_out
6,10,0.0,11,9,0.133,0.25,0.147,4,26,775,12,30,16,0.147,0.174,0.213,0.16
7,1,0.0,11,9,0.206,0.438,0.23,7,27,775,9,34,16,0.23,0.28,0.357,0.28
7,2,0.0,11,9,0.083,0.125,0.089,2,22,780,14,24,16,0.089,0.1,0.114,0.08
7,3,0.0,11,9,0.053,0.125,0.06,2,36,766,14,38,16,0.06,0.074,0.098,0.053
7,4,0.0,11,9,0.067,0.125,0.074,2,28,774,14,30,16,0.074,0.087,0.106,0.066
7,5,0.0,14,13,0.0,0.0,0.0,0,7,795,15,7,15,0.0,0.0,0.0,-0.013
7,6,0.0,14,13,0.083,0.067,0.079,1,11,791,14,12,15,0.079,0.074,0.069,0.059
7,7,0.0,13,11,0.087,0.125,0.093,2,21,780,14,23,16,0.093,0.103,0.115,0.083
7,8,0.0,8,8,0.0,0.0,0.0,0,2,799,16,2,16,0.0,0.0,0.0,-0.007
7,9,0.0,10,8,0.13,0.188,0.139,3,20,781,13,23,16,0.139,0.154,0.172,0.136
7,10,0.0,11,9,0.154,0.375,0.174,6,33,768,10,39,16,0.174,0.218,0.291,0.217
8,1,0.0,13,11,0.033,0.062,0.037,1,29,773,15,30,16,0.037,0.043,0.053,0.019
8,2,0.0,11,9,0.037,0.062,0.04,1,26,776,15,27,16,0.04,0.047,0.055,0.023
8,3,0.0,11,9,0.148,0.25,0.161,4,23,779,12,27,16,0.161,0.186,0.22,0.172
8,4,0.0,14,13,0.111,0.062,0.096,1,8,794,15,9,16,0.096,0.08,0.068,0.07
8,5,0.0,11,9,0.061,0.133,0.068,2,31,771,13,33,15,0.068,0.083,0.108,0.065
8,6,0.0,8,7,0.0,0.0,0.0,0,15,787,15,15,15,0.0,0.0,0.0,-0.019
8,7,0.0,13,11,0.136,0.188,0.144,3,19,782,13,22,16,0.144,0.158,0.174,0.14
8,8,0.0,10,8,0.08,0.125,0.086,2,23,778,14,25,16,0.086,0.098,0.112,0.077
8,9,0.0,11,9,0.136,0.375,0.156,6,38,763,10,44,16,0.156,0.2,0.278,0.201
8,10,0.0,8,8,0.0,0.0,0.0,0,4,797,16,4,16,0.0,0.0,0.0,-0.01
9,1,0.0,14,13,0.1,0.062,0.089,1,9,793,15,10,16,0.089,0.077,0.068,0.065
9,2,0.0,13,11,0.037,0.062,0.04,1,26,776,15,27,16,0.04,0.047,0.055,0.023
9,3,0.0,8,8,0.0,0.0,0.0,0,1,801,16,1,16,0.0,0.0,0.0,-0.005
9,4,0.0,11,9,0.065,0.125,0.071,2,29,773,14,31,16,0.071,0.085,0.105,0.064
9,5,0.0,11,9,0.118,0.267,0.132,4,30,772,11,34,15,0.132,0.163,0.213,0.154
9,6,0.0,11,9,0.088,0.2,0.099,3,31,771,12,34,15,0.099,0.122,0.16,0.108
9,7,0.0,13,11,0.077,0.125,0.083,2,24,777,14,26,16,0.083,0.095,0.111,0.075
9,8,0.0,8,8,0.0,0.0,0.0,0,6,795,16,6,16,0.0,0.0,0.0,-0.012
9,9,0.0,11,9,0.156,0.312,0.174,5,27,774,11,32,16,0.174,0.208,0.26,0.199
9,10,0.0,11,9,0.077,0.125,0.083,2,24,777,14,26,16,0.083,0.095,0.111,0.075
10,1,0.0,11,9,0.111,0.188,0.121,3,24,778,13,27,16,0.121,0.14,0.165,0.122
10,2,0.0,14,13,0.0,0.0,0.0,0,11,791,16,11,16,0.0,0.0,0.0,-0.016
10,3,0.0,10,8,0.083,0.125,0.089,2,22,780,14,24,16,0.089,0.1,0.114,0.08
10,4,0.0,11,9,0.032,0.062,0.036,1,30,772,15,31,16,0.036,0.043,0.053,0.018
10,5,0.0,14,13,0.0,0.0,0.0,0,8,794,15,8,15,0.0,0.0,0.0,-0.014
10,6,0.0,14,13,0.0,0.0,0.0,0,5,797,15,5,15,0.0,0.0,0.0,-0.011
10,7,0.0,11,9,0.16,0.25,0.172,4,21,780,12,25,16,0.172,0.195,0.225,0.18
10,8,0.0,13,11,0.125,0.25,0.139,4,28,773,12,32,16,0.139,0.167,0.208,0.154
10,9,0.0,13,11,0.074,0.125,0.081,2,25,776,14,27,16,0.081,0.093,0.11,0.073
10,10,0.0,13,11,0.133,0.25,0.147,4,26,775,12,30,16,0.147,0.174,0.213,0.16
