Repeat,Outer_Fold,Best_Exp,Best_n_q,Best_Thr,Precision_Outer,Recall_Outer,F05_Outer,TP,FP,TN,FN,Pred_Pos,Actual_Pos,f05_out_sk,f1_out,f2_out,mcc_out
6,9,0.0,7,6,0.0,0.0,0.0,0,3,798,16,3,16,0.0,0.0,0.0,-0.009
6,10,0.0,9,8,0.0,0.0,0.0,0,3,798,16,3,16,0.0,0.0,0.0,-0.009
7,1,0.0,5,5,0.333,0.062,0.179,1,2,800,15,3,16,0.179,0.105,0.075,0.137
7,2,0.0,9,8,0.0,0.0,0.0,0,2,800,16,2,16,0.0,0.0,0.0,-0.007
7,3,0.0,5,5,0.0,0.0,0.0,0,3,799,16,3,16,0.0,0.0,0.0,-0.009
7,4,0.0,9,8,0.0,0.0,0.0,0,2,800,16,2,16,0.0,0.0,0.0,-0.007
7,5,0.0,9,8,0.0,0.0,0.0,0,0,802,15,0,15,0.0,0.0,0.0,0.0
7,6,0.0,9,8,0.0,0.0,0.0,0,1,801,15,1,15,0.0,0.0,0.0,-0.005
7,7,0.0,5,5,0.5,0.062,0.208,1,1,800,15,2,16,0.208,0.111,0.076,0.172
7,8,0.0,12,11,0.0,0.0,0.0,0,1,800,16,1,16,0.0,0.0,0.0,-0.005
7,9,0.0,8,6,0.25,0.188,0.234,3,9,792,13,12,16,0.234,0.214,0.197,0.203
7,10,0.0,9,8,0.0,0.0,0.0,0,2,799,16,2,16,0.0,0.0,0.0,-0.007
8,1,0.0,9,8,0.0,0.0,0.0,0,3,799,16,3,16,0.0,0.0,0.0,-0.009
8,2,0.0,12,11,0.0,0.0,0.0,0,1,801,16,1,16,0.0,0.0,0.0,-0.005
8,3,0.0,5,5,0.0,0.0,0.0,0,0,802,16,0,16,0.0,0.0,0.0,0.0
8,4,0.0,4,4,0.2,0.062,0.139,1,4,798,15,5,16,0.139,0.095,0.072,0.102
8,5,0.0,14,12,0.0,0.0,0.0,0,3,799,15,3,15,0.0,0.0,0.0,-0.008
8,6,0.0,9,8,0.0,0.0,0.0,0,2,800,15,2,15,0.0,0.0,0.0,-0.007
8,7,0.0,8,6,0.0,0.0,0.0,0,12,789,16,12,16,0.0,0.0,0.0,-0.017
8,8,0.0,5,5,0.333,0.062,0.179,1,2,799,15,3,16,0.179,0.105,0.075,0.137
8,9,0.0,7,6,0.5,0.125,0.312,2,2,799,14,4,16,0.312,0.2,0.147,0.243
8,10,0.0,9,7,0.2,0.062,0.139,1,4,797,15,5,16,0.139,0.095,0.072,0.102
9,1,0.0,14,12,0.0,0.0,0.0,0,4,798,16,4,16,0.0,0.0,0.0,-0.01
9,2,0.0,6,5,0.0,0.0,0.0,0,6,796,16,6,16,0.0,0.0,0.0,-0.012
9,3,0.0,12,11,0.0,0.0,0.0,0,1,801,16,1,16,0.0,0.0,0.0,-0.005
9,4,0.0,11,9,0.0,0.0,0.0,0,1,801,16,1,16,0.0,0.0,0.0,-0.005
9,5,0.0,8,6,0.333,0.2,0.294,3,6,796,12,9,15,0.294,0.25,0.217,0.248
9,6,0.0,5,5,0.0,0.0,0.0,0,2,800,15,2,15,0.0,0.0,0.0,-0.007
9,7,0.0,14,12,0.0,0.0,0.0,0,4,797,16,4,16,0.0,0.0,0.0,-0.01
9,8,0.0,12,10,0.0,0.0,0.0,0,5,796,16,5,16,0.0,0.0,0.0,-0.011
9,9,0.0,22,19,0.0,0.0,0.0,0,2,799,16,2,16,0.0,0.0,0.0,-0.007
9,10,0.0,11,10,0.0,0.0,0.0,0,2,799,16,2,16,0.0,0.0,0.0,-0.007
10,1,0.0,12,11,0.0,0.0,0.0,0,2,800,16,2,16,0.0,0.0,0.0,-0.007
10,2,0.0,5,5,0.0,0.0,0.0,0,0,802,16,0,16,0.0,0.0,0.0,0.0
10,3,0.0,8,6,0.25,0.125,0.208,2,6,796,14,8,16,0.208,0.167,0.139,0.165
10,4,0.0,5,5,0.0,0.0,0.0,0,5,797,16,5,16,0.0,0.0,0.0,-0.011
10,5,0.0,9,8,0.0,0.0,0.0,0,1,801,15,1,15,0.0,0.0,0.0,-0.005
10,6,0.0,12,11,0.0,0.0,0.0,0,0,802,15,0,15,0.0,0.0,0.0,0.0
10,7,0.0,5,5,0.0,0.0,0.0,0,3,798,16,3,16,0.0,0.0,0.0,-0.009
10,8,0.0,14,12,0.167,0.062,0.125,1,5,796,15,6,16,0.125,0.091,0.071,0.091
10,9,0.0,5,5,0.5,0.062,0.208,1,1,800,15,2,16,0.208,0.111,0.076,0.172
10,10,0.0,4,4,0.25,0.062,0.156,1,3,798,15,4,16,0.156,0.1,0.074,0.117
