Repeat,Outer_Fold,Best_Exp,Best_n_q,Best_Thr,Precision_Outer,Recall_Outer,F05_Outer,TP,FP,TN,FN,Pred_Pos,Actual_Pos,f05_out_sk,f1_out,f2_out,mcc_out
6,9,0.0,13,11,0.2,0.062,0.139,1,4,797,15,5,16,0.139,0.095,0.072,0.102
6,10,0.0,5,5,0.0,0.0,0.0,0,3,798,16,3,16,0.0,0.0,0.0,-0.009
7,1,0.0,12,10,0.167,0.062,0.125,1,5,797,15,6,16,0.125,0.091,0.071,0.091
7,2,0.0,21,17,0.0,0.0,0.0,0,8,794,16,8,16,0.0,0.0,0.0,-0.014
7,3,0.0,11,9,0.143,0.062,0.114,1,6,796,15,7,16,0.114,0.087,0.07,0.083
7,4,0.0,8,6,0.286,0.125,0.227,2,5,797,14,7,16,0.227,0.174,0.141,0.179
7,5,0.0,7,6,0.25,0.067,0.161,1,3,799,14,4,15,0.161,0.105,0.078,0.121
7,6,0.0,13,11,0.0,0.0,0.0,0,2,800,15,2,15,0.0,0.0,0.0,-0.007
7,7,0.0,6,5,0.0,0.0,0.0,0,2,799,16,2,16,0.0,0.0,0.0,-0.007
7,8,0.0,5,5,0.0,0.0,0.0,0,0,801,16,0,16,0.0,0.0,0.0,0.0
7,9,0.0,9,8,0.0,0.0,0.0,0,3,798,16,3,16,0.0,0.0,0.0,-0.009
7,10,0.0,12,11,0.0,0.0,0.0,0,1,800,16,1,16,0.0,0.0,0.0,-0.005
8,1,0.0,7,5,0.263,0.312,0.272,5,14,788,11,19,16,0.272,0.286,0.301,0.271
8,2,0.0,9,8,0.0,0.0,0.0,0,1,801,16,1,16,0.0,0.0,0.0,-0.005
8,3,0.0,13,11,0.0,0.0,0.0,0,5,797,16,5,16,0.0,0.0,0.0,-0.011
8,4,0.0,13,11,0.0,0.0,0.0,0,2,800,16,2,16,0.0,0.0,0.0,-0.007
8,5,0.0,5,5,0.0,0.0,0.0,0,2,800,15,2,15,0.0,0.0,0.0,-0.007
