Repeat,Outer_Fold,Best_Exp,Best_n_q,Best_Thr,Precision_Outer,Recall_Outer,F05_Outer,TP,FP,TN,FN,Pred_Pos,Actual_Pos,f05_out_sk,f1_out,f2_out,mcc_out
7,7,0.0,15,9,0.065,0.25,0.076,4,58,743,12,62,16,0.076,0.103,0.159,0.093
7,8,0.0,12,7,0.03,0.125,0.035,2,65,736,14,67,16,0.035,0.048,0.076,0.022
7,9,0.0,12,7,0.081,0.312,0.095,5,57,744,11,62,16,0.095,0.128,0.198,0.126
7,10,0.0,11,6,0.071,0.375,0.085,6,78,723,10,84,16,0.085,0.12,0.203,0.127
8,1,0.0,11,6,0.067,0.375,0.08,6,84,718,10,90,16,0.08,0.113,0.195,0.12
8,2,0.0,11,6,0.051,0.25,0.061,4,74,728,12,78,16,0.061,0.085,0.141,0.074
8,3,0.0,12,7,0.097,0.375,0.114,6,56,746,10,62,16,0.114,0.154,0.238,0.16
8,4,0.0,11,6,0.096,0.438,0.114,7,66,736,9,73,16,0.114,0.157,0.255,0.173
8,5,0.0,12,7,0.057,0.267,0.068,4,66,736,11,70,15,0.068,0.094,0.154,0.088
8,6,0.0,11,6,0.043,0.2,0.052,3,66,736,12,69,15,0.052,0.071,0.116,0.057
8,7,0.0,12,7,0.087,0.375,0.103,6,63,738,10,69,16,0.103,0.141,0.226,0.148
8,8,0.0,15,9,0.031,0.125,0.037,2,62,739,14,64,16,0.037,0.05,0.078,0.025
8,9,0.0,11,6,0.079,0.438,0.094,7,82,719,9,89,16,0.094,0.133,0.229,0.149
8,10,0.0,11,6,0.068,0.312,0.081,5,68,733,11,73,16,0.081,0.112,0.182,0.111
9,1,0.0,11,6,0.063,0.312,0.075,5,74,728,11,79,16,0.075,0.105,0.175,0.103
9,2,0.0,11,6,0.044,0.188,0.052,3,65,737,13,68,16,0.052,0.071,0.114,0.053
9,3,0.0,11,6,0.065,0.312,0.077,5,72,730,11,77,16,0.077,0.108,0.177,0.106
9,4,0.0,11,6,0.038,0.188,0.046,3,75,727,13,78,16,0.046,0.064,0.106,0.044
9,5,0.0,11,6,0.106,0.467,0.125,7,59,743,8,66,15,0.125,0.173,0.278,0.194
9,6,0.0,12,7,0.052,0.267,0.062,4,73,729,11,77,15,0.062,0.087,0.146,0.081
9,7,0.0,11,6,0.092,0.438,0.109,7,69,732,9,76,16,0.109,0.152,0.25,0.168
9,8,0.0,11,6,0.098,0.5,0.116,8,74,727,8,82,16,0.116,0.163,0.274,0.188
9,9,0.0,12,7,0.081,0.375,0.096,6,68,733,10,74,16,0.096,0.133,0.217,0.14
9,10,0.0,15,9,0.031,0.125,0.037,2,62,739,14,64,16,0.037,0.05,0.078,0.025
10,1,0.0,12,7,0.066,0.25,0.077,4,57,745,12,61,16,0.077,0.104,0.16,0.094
10,2,0.0,11,6,0.044,0.25,0.053,4,87,715,12,91,16,0.053,0.075,0.129,0.062
10,3,0.0,11,6,0.026,0.125,0.031,2,75,727,14,77,16,0.031,0.043,0.071,0.015
10,4,0.0,15,9,0.041,0.188,0.048,3,71,731,13,74,16,0.048,0.067,0.109,0.048
10,5,0.0,11,6,0.088,0.467,0.104,7,73,729,8,80,15,0.104,0.147,0.25,0.17
10,6,0.0,11,6,0.106,0.467,0.125,7,59,743,8,66,15,0.125,0.173,0.278,0.194
10,7,0.0,11,6,0.062,0.25,0.072,4,61,740,12,65,16,0.072,0.099,0.155,0.089
10,8,0.0,15,9,0.07,0.312,0.083,5,66,735,11,71,16,0.083,0.115,0.185,0.113
10,9,0.0,15,9,0.039,0.188,0.046,3,74,727,13,77,16,0.046,0.065,0.106,0.045
10,10,0.0,11,6,0.138,0.562,0.163,9,56,745,7,65,16,0.163,0.222,0.349,0.252
